entry_time,exit_time,id,side,entry_px,exit_px,pnl_pct,pnl_abs,mfe_pct,exit_reason
2025-09-08 16:18:00+09:00,2025-09-08 16:20:00+09:00,14,1,43655.28,43632.78,-0.0005154015734179234,-22.5,0.0,STOP_LOSS
2025-09-08 16:25:00+09:00,2025-09-08 16:42:00+09:00,15,-1,43612.78,43630.28,-0.00040125853018312525,-17.5,0.0007451944131972325,STOP_LOSS
2025-09-08 16:55:00+09:00,2025-09-08 16:56:00+09:00,16,-1,43585.28,43600.28,-0.00034415288831458695,-15.0,0.0,STOP_LOSS
2025-09-08 16:55:00+09:00,2025-09-08 16:56:00+09:00,1,-1,43585.28,43600.28,-0.00034415288831458695,-15.0,0.0,STOP_LOSS
2025-09-08 17:30:00+09:00,2025-09-08 17:35:00+09:00,2,1,43630.28,43610.28,-0.0004583972415487593,-20.0,5.729965519359491e-05,STOP_LOSS
2025-09-08 18:41:00+09:00,2025-09-08 19:10:00+09:00,3,1,43740.28,43820.28,0.001828977775176565,80.0,0.002000444441599368,SL
2025-09-08 19:13:00+09:00,2025-09-08 19:19:00+09:00,4,1,43835.28,43822.78,-0.0002851584385910162,-12.5,0.0005132851894638291,STOP_LOSS
2025-09-08 21:13:00+09:00,2025-09-08 21:16:00+09:00,5,-1,43767.78,43787.78,-0.0004569571497571958,-20.0,5.711964371964948e-05,STOP_LOSS
2025-09-08 22:00:00+09:00,2025-09-08 22:06:00+09:00,6,1,43810.28,43820.28,0.0002282569296521273,10.0,0.0002282569296521273,SL
2025-09-08 22:10:00+09:00,2025-09-08 22:18:00+09:00,7,1,43822.78,43810.28,-0.0002852397771204839,-12.5,0.00011409591084819357,STOP_LOSS
2025-09-08 22:34:00+09:00,2025-09-08 22:38:00+09:00,8,1,43850.28,43817.78,-0.000741158323276385,-32.5,0.00011402435742713615,STOP_LOSS
2025-09-08 23:06:00+09:00,2025-09-08 23:27:00+09:00,9,-1,43830.28,43857.78,-0.0006274201305581439,-27.5,0.0005133437431839359,STOP_LOSS
2025-09-08 23:30:00+09:00,2025-09-09 00:37:00+09:00,10,1,43885.28,43960.28,0.0017090012869919026,75.0,0.0026204686400542504,SL
2025-09-09 00:48:00+09:00,2025-09-09 00:49:00+09:00,11,-1,43955.28,43977.78,-0.0005118838965421219,-22.5,0.0,STOP_LOSS
2025-09-09 08:50:00+09:00,2025-09-09 09:02:00+09:00,1,-1,43903.35,43958.35,-0.0012527517831782769,-55.0,0.0018791276747674153,STOP_LOSS
2025-09-09 09:07:00+09:00,2025-09-09 10:11:00+09:00,2,1,43983.35,44028.35,0.001023114428528068,45.0,0.00437665616648118,SL
2025-09-09 10:16:00+09:00,2025-09-09 11:57:00+09:00,3,-1,43960.85,43745.85,0.004890715261420105,215.0,0.006426172378377579,SL
